acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.099064,0.617625,0.748775,0.033808,-0.001373,-0.000772,left
-0.104859,0.6161,0.751093,0.005921,0.005921,-0.016218,left
-0.094855,0.618601,0.747921,0.030634,-0.030634,-0.004805,left
-0.096075,0.618357,0.748104,0.027888,-0.029518,-0.001116,left
-0.097966,0.618052,0.748165,0.025914,-0.022482,-0.001373,left
-0.098149,0.617991,0.747433,0.02334,-0.026772,-0.005234,left
-0.097905,0.618662,0.746213,0.027459,-0.028059,-0.001373,left
-0.09821,0.619333,0.745664,0.040072,-0.022568,-0.002832,left
-0.097478,0.61976,0.74359,0.016818,-0.030634,-0.021795,left
-0.088572,0.687897,0.683566,0.031663,-0.029346,0.001545,left
-0.093208,0.692716,0.675209,0.076283,-0.059637,-0.010554,left
-0.084363,0.702232,0.685701,0.035525,-0.002231,0.009439,left
-0.09699,0.656177,0.698511,0.074482,-0.031492,0.011412,left
-0.100589,0.669841,0.699853,0.040501,-0.022396,-0.004462,left
-0.101321,0.668255,0.700768,0.01965,-0.027716,-0.001716,left
-0.101077,0.668072,0.69845,0.015875,-0.022825,0.000172,left
-0.101138,0.669963,0.697962,0.065128,-0.033465,0.007122,left
-0.104493,0.66795,0.700036,0.016475,-0.025142,-0.004805,left
-0.104127,0.671854,0.697108,-0.005406,-0.01862,-0.005406,left
-0.103334,0.590297,0.76616,0.019221,-0.02128,-0.003432,left
-0.103578,0.591212,0.765489,0.018535,-0.020165,-0.004205,left
-0.102724,0.591395,0.749568,0.002231,-0.015789,-0.005148,left
-0.101931,0.593774,0.76372,0.026686,-0.023855,-0.004462,left
-0.10248,0.59475,0.763171,0.030376,-0.029175,-0.002403,left
-0.10309,0.593957,0.763781,0.019822,-0.024541,-0.005234,left
-0.101504,0.594445,0.763476,0.033465,-0.031749,-0.002403,left
-0.102053,0.577853,0.764757,0.022739,-0.027802,-0.004548,left
-0.102602,0.595299,0.763659,0.024284,-0.024884,-0.004376,left
-0.10248,0.594018,0.764147,0.000429,-0.022568,-0.003347,left
-0.124562,0.509594,0.822646,0.017162,-0.026343,-0.002403,left
-0.124074,0.511485,0.821792,0.015274,-0.021709,-0.004719,left
-0.122488,0.513986,0.820206,0.025914,-0.027373,-0.00369,left
-0.123464,0.514535,0.819596,0.027544,-0.027287,-0.002059,left
