acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.602863,-0.023241,0.782447,0.038699,0.059722,0.034152,down
-0.378078,0.003172,0.91134,0.047709,-0.030119,0.000086,down
-0.381372,0.00854,0.907253,0.021795,-0.008667,0.012099,down
-0.379298,0.006893,0.906399,0.014502,-0.04299,-0.004548,down
-0.383568,0.00854,0.904996,0.0127,-0.027115,-0.005492,down
-0.381006,0.006771,0.906582,0.018878,-0.037584,-0.01433,down
-0.387899,0.005612,0.906399,0.058264,-0.014158,0.034581,down
-0.375943,-0.00366,0.91195,0.092415,0.027201,0.055947,down
-0.395707,0.00244,0.900238,-0.003947,0.020766,0.004376,down
-0.380457,-0.006954,0.899933,-0.023855,0.001116,-0.009611,down
-0.386313,-0.003904,0.903776,0.00695,-0.016475,0.015789,down
-0.754753,-0.030744,0.643306,0.006178,-0.056977,-0.041274,down
-0.767929,-0.026352,0.634949,0.065729,-0.026858,0.010211,down
-0.760609,-0.032879,0.638121,0.014845,-0.008495,-0.005148,down
-0.76372,-0.029829,0.639463,0.036983,-0.012871,-0.000086,down
-0.762378,-0.026962,0.639829,0.034667,-0.028317,0.003861,down
-0.764147,-0.02806,0.639341,0.038957,-0.030719,-0.000686,down
-0.763049,-0.027206,0.638731,0.039472,-0.029604,0.010211,down
-0.764757,-0.029585,0.636535,0.029346,-0.014759,0.025914,down
-0.761585,-0.032635,0.638731,0.023082,-0.019478,0.001459,down
-0.762378,-0.036234,0.638548,0.054746,-0.033637,-0.009525,down
-0.893955,-0.037454,0.44652,0.04565,-0.020422,0.008667,down
-0.892125,-0.038491,0.446459,0.029861,-0.02969,-0.00103,down
-0.895236,-0.037576,0.443714,0.026429,-0.017333,0.004719,down
-0.892674,-0.037515,0.44713,0.028488,-0.026944,-0.002145,down
-0.893223,-0.037759,0.444873,0.024455,-0.019564,-0.020422,down
-0.896334,-0.038003,0.442433,0.034066,-0.005663,0.00901,down
-0.905667,-0.038552,0.448533,0.032693,-0.028403,-0.009267,down
-0.891271,-0.038308,0.444934,0.013558,-0.027201,-0.008667,down
-0.890905,-0.038613,0.44469,0.028059,-0.036297,-0.018106,down
-0.89121,-0.038613,0.445666,0.018277,-0.027459,-0.005063,down
-0.896334,-0.034587,0.441701,0.023769,-0.023855,0.003861,down
-0.89426,-0.033916,0.441701,0.014073,-0.028403,-0.004719,down
-0.895114,-0.034343,0.441335,0.03235,-0.025142,0.000772,down
-0.893894,-0.033184,0.441884,0.018792,-0.021795,-0.002832,down
-0.893589,-0.032513,0.441884,0.009696,-0.019221,-0.003261,down
-0.894748,-0.032635,0.441518,0.034237,-0.027716,0.000429,down
-0.895297,-0.032452,0.440908,0.030033,-0.025485,0.021195,down
-0.895358,-0.031842,0.440115,0.015875,-0.024799,-0.000429,down
-0.896822,-0.030439,0.439932,0.012871,-0.011241,0.020165,down
-0.896639,-0.034953,0.439688,0.065557,0.003432,0.011241,down
-0.963373,-0.028365,0.273341,0.027287,-0.043247,0.021709,down
-0.962702,-0.028182,0.272914,0.029604,-0.028832,-0.012185,down
-0.965264,-0.026718,0.270413,0.032006,-0.02334,0.002746,down
-0.962702,-0.026962,0.271023,0.042647,-0.029261,-0.001888,down
-0.965752,-0.026535,0.268095,0.040501,-0.02394,0.003947,down
-0.963434,-0.026657,0.268705,0.044191,-0.033122,-0.004462,down
-0.962702,-0.027267,0.268644,0.049254,-0.032779,-0.007036,down
-0.963983,-0.027206,0.267607,0.038957,-0.029346,-0.00798,down
-0.963373,-0.026047,0.268522,0.008495,-0.012099,-0.009353,down
-0.964715,-0.025437,0.269925,0.063326,-0.031406,0.014587,down
-0.993629,-0.011956,0.151829,0.047109,-0.001888,0.016904,down
-0.989969,-0.013847,0.151646,0.02437,-0.009267,-0.005063,down
-0.991128,-0.014213,0.15494,0.030204,-0.043591,-0.000257,down
-0.991555,-0.013786,0.153415,0.015102,-0.013901,-0.006779,down
-0.988688,-0.010919,0.155184,-0.010211,-0.012785,-0.019393,down
-0.992958,-0.010065,0.153964,0.044963,-0.021109,0.004634,down
-0.991006,-0.00976,0.155489,0.042475,-0.021366,0.003347,down
-0.990823,-0.010797,0.157685,0.035954,-0.028059,0.000772,down
-0.989237,-0.007686,0.157502,0.019564,-0.029432,-0.002488,down
-0.989054,-0.011102,0.158356,0.031835,-0.034323,0.001373,down
-0.803431,-0.000732,0.591273,0.027287,-0.038528,0.020766,down
-0.801357,-0.004392,0.587491,0.034495,-0.042904,-0.005921,down
-0.805078,-0.004331,0.584014,0.037927,-0.034924,-0.003432,down
-0.806481,-0.003477,0.581269,0.029261,-0.033723,-0.007036,down
-0.808189,-0.003782,0.578341,0.047967,-0.037498,-0.008924,down
-0.812947,-0.002684,0.575779,0.031577,-0.01965,0.013558,down
-0.814472,-0.001159,0.575169,0.008838,-0.046765,0.001116,down
-0.812337,-0.002684,0.571753,0.020594,-0.02763,0.00429,down
-0.815387,-0.003782,0.570411,0.039214,-0.038528,0.003347,down
-0.817949,-0.005185,0.566568,0.037841,-0.035696,0.000343,down
