acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
-0.7575,-0.1867,0.9395,-0.1394,-0.2615,-0.2811,127.7842,8.4417,354.5536,punching
-0.135,-0.4243,1.0233,-0.5176,-0.9845,0.5417,133.5213,3.7588,346.8812,punching
0.2584,0.0612,0.5934,0.8529,-0.6568,0.8175,140.6388,350.6473,349.0332,punching
1.3351,-0.02,0.9336,0.1828,0.2965,-1.1736,133.6596,341.7375,358.8472,punching
0.5356,-0.0039,1.0603,-0.1068,0.4993,-1.3837,127.1495,347.6512,4.1795,punching
-0.6657,-0.0782,0.9762,-0.3258,0.5445,0.2473,126.9101,0.5019,357.7426,punching
-0.7723,-0.2979,0.725,-0.55,0.1062,-0.4579,123.7727,3.9746,351.5217,punching
-0.3582,-0.1539,0.9877,0.5634,-1.1137,-0.7142,118.1857,0.004,356.5715,punching
0.4068,-0.3978,0.9794,2.3318,0.5692,-0.5206,122.7294,358.8992,356.2058,punching
1.012,0.228,0.9365,-0.0771,0.0772,-0.3703,116.3488,355.5417,3.4313,punching
0.5559,0.152,0.7937,-0.5008,0.9406,-0.5221,113.8797,354.2187,1.9928,punching
-0.6588,-0.2417,1.0004,0.0075,0.3615,-0.2194,120.2379,2.4066,358.8568,punching
-0.8242,-0.1288,0.7662,-0.4537,-0.3736,0.7302,118.9005,5.3168,356.4087,punching
-0.5159,0.1241,1.0282,-0.2042,-1.22,-0.3517,120.927,357.5413,1.2866,punching
0.1026,-0.8231,1.2723,2.5285,-1.1934,-0.6382,124.0895,3.4335,1.2482,punching
0.8507,0.1129,0.7803,-0.2167,0.4675,0.6324,116.1644,357.0226,5.622,punching
0.4621,0.0073,0.8149,0.0591,0.2696,-0.5001,112.6803,358.3914,6.005,punching
-0.1471,0.0937,1.0562,-0.9269,1.3756,-0.0526,110.5284,6.39,8.3726,punching
-1.3107,-0.3628,0.6919,-0.6068,-0.1183,1.6746,124.9327,14.3462,352.8746,punching
-0.3364,0.1481,0.8437,-1.3282,-0.7157,0.9046,129.279,8.2017,356.1331,punching
0.0674,0.245,0.8527,-1.666,-0.8318,0.524,121.4092,359.4177,15.4417,punching
0.6612,-0.6571,0.9348,1.0945,-1.1097,-0.4671,132.1268,351.2179,9.1319,punching
0.6064,-0.1674,0.8822,0.1635,0.5088,-0.5923,125.1744,353.6103,9.5407,punching
-0.4774,-0.0181,1.0009,0.556,0.7503,0.2959,124.0701,7.3685,7.7292,punching
-0.8659,0.1003,0.6022,-1.0133,0.5735,-0.3627,113.7104,15.0044,10.6647,punching
-0.6373,-0.1867,0.8849,0.213,-0.9515,0.5979,119.7429,13.3158,3.8052,punching
0.1392,0.2489,0.8093,-0.0432,0.5256,-0.0859,119.456,0.2031,5.6196,punching
0.7926,-0.1522,1.054,0.0505,-1.6003,-0.9641,110.7727,2.5284,12.5059,punching
0.7438,0.0789,0.8132,-0.3166,1.3695,-0.6287,117.654,0.4558,10.0265,punching
-0.1316,-0.0417,0.9602,0.107,0.9745,-0.0749,112.3641,12.0764,14.4722,punching
-0.998,-0.0876,0.7969,-1.0573,0.1899,0.8588,117.7949,13.4319,11.5889,punching
-0.3224,-0.0113,0.8066,0.4595,-0.355,-0.5505,115.6196,10.9466,14.9071,punching
-0.391,0.2328,1.1749,-1.5961,-1.8584,0.9296,112.7633,4.0153,23.5213,punching
0.963,-0.075,1.0752,0.6125,-1.257,0.0533,117.3105,352.9027,23.3366,punching
0.5411,-0.0179,0.7345,0.1477,0.8478,-0.348,116.1645,1.0684,23.6246,punching
-0.4332,0.0015,1.1147,0.0817,0.6673,0.458,119.2872,12.2995,21.1578,punching
-0.9859,-0.3478,0.7184,0.3905,-0.0792,-1.0331,119.2082,19.3481,22.4503,punching
-0.5885,0.1146,0.8105,-0.3982,-0.6097,0.2494,112.7009,17.7827,16.692,punching
-0.0059,0.2841,0.7428,-1.0649,-0.1464,0.5591,110.139,5.5828,17.6144,punching
1.0862,-0.3495,1.2285,0.9036,-0.611,-1.2567,112.2517,357.8736,13.1821,punching
0.41,0.1656,0.8371,0.166,-0.0166,0.3921,110.231,358.2289,16.8073,punching
-0.2945,-0.0355,0.9918,-0.6526,1.5781,0.4846,109.3045,11.9121,9.9655,punching
-1.0925,-0.2422,0.7781,-0.4693,-0.2209,0.4229,115.133,13.0806,6.3008,punching
-0.4194,-0.0685,0.8213,0.1174,-1.1965,-0.1776,107.876,7.6765,8.4907,punching
0.0749,0.2107,0.6297,-0.3523,-0.8312,0.3322,102.4276,356.7773,18.7205,punching
1.5201,-0.0721,0.9987,-0.6675,1.0756,-1.0896,101.6025,351.4274,11.8205,punching
0.1656,0.1488,0.8605,0.1492,0.4015,0.1169,95.7504,358.3996,17.6274,punching
-0.6035,-0.0171,1.043,-0.0157,0.3435,-0.2652,108.0302,359.6635,13.1003,punching
-0.8708,-0.1134,0.9224,-0.1776,-0.2246,-0.22,102.6978,2.2013,13.137,punching
-0.5448,0.1381,0.9504,-0.5383,-0.9207,0.4984,106.6815,357.4765,14.1892,punching
0.3865,-0.7164,1.016,1.95,-1.2612,-2.0639,114.2018,351.2954,5.1564,punching
1.477,0.3426,0.7245,-0.5964,1.2913,-0.1666,101.4729,348.9692,13.4963,punching
0.2344,0.2294,0.804,-0.8157,1.3716,-0.3529,105.075,356.9814,13.7858,punching
-0.898,-0.0934,0.9882,0.0985,-0.2463,0.5582,110.2835,7.785,8.6395,punching
-0.6985,-0.097,0.8997,-0.0234,-0.3535,-0.1024,109.8342,7.2904,8.2791,punching
-0.3705,-0.3794,0.9039,0.392,0.2559,0.0234,110.9708,7.4703,359.0694,punching
0.8282,-0.5792,0.5422,0.4293,-1.0117,0.1315,123.2654,350.0428,346.1379,punching
0.7167,-0.1681,0.8308,0.8318,0.6343,-0.9017,115.965,350.6484,350.887,punching
0.2873,-0.0099,0.8641,0.22,1.2198,-0.045,113.9096,355.0977,354.7764,punching
-0.8151,-0.2366,0.8327,-0.6694,0.5808,-0.8263,115.6096,4.2769,348.3253,punching
-0.5534,-0.0786,0.7616,0.3889,-0.4036,0.0036,114.9313,2.434,348.4017,punching
-0.0802,0.0192,0.6958,-1.1541,0.3371,0.1196,119.709,356.7012,343.9294,punching
0.819,0.2008,0.9894,0.3199,-1.6662,0.3597,120.2417,342.9987,356.9976,punching
0.4752,-0.0687,0.8408,-0.0704,0.2387,-0.0041,124.3496,347.7053,352.0762,punching
0.3225,-0.227,1.0869,1.2692,0.5793,-0.3394,124.1162,356.4133,356.1319,punching
-0.68,0.0665,1.014,-0.7363,0.4883,0.8258,126.4412,3.1691,353.8591,punching
-0.9743,-0.393,0.8817,0.4192,-0.1895,-0.7264,125.519,11.3612,349.159,punching
-0.5534,-0.0304,0.7291,0.1635,-0.764,-0.3281,125.3263,6.714,347.8479,punching
0.4573,0.3093,0.5035,-1.1156,-0.4143,1.831,131.64,356.8743,348.853,punching
0.948,0.1299,0.868,0.2775,0.4944,-0.3862,128.5885,354.0068,354.3634,punching
0.3443,-0.0222,0.9034,0.545,1.2213,-1.107,119.1834,358.9,358.9613,punching
-0.8768,-0.1148,0.9234,-0.3264,0.601,-0.3312,132.5914,7.1511,349.8208,punching
-0.7346,-0.0265,0.8008,0.2277,-1.0636,-0.6122,126.1649,0.3497,351.9791,punching
-0.3061,0.2981,0.9243,-1.0347,-0.8168,0.805,125.1058,352.0029,354.7211,punching
0.8937,0.6067,0.7854,-2.1254,-0.0422,1.064,124.4112,340.2092,0.4676,punching
0.9458,-0.0533,0.9224,0.4665,0.3313,-0.289,127.9832,341.1149,359.7022,punching
0.8403,0.2906,0.9356,0.4342,0.9697,-0.6815,114.7282,345.6799,17.2635,punching
-0.72,-0.2021,1.0014,0.111,1.0494,-0.3272,129.7886,358.5269,8.6578,punching
-0.9365,-0.1247,0.8096,0.0832,-1.1345,0.0918,125.1495,355.5276,10.994,punching
-0.3229,0.3695,1.0898,-0.517,-0.6189,-0.4182,129.2236,348.4805,7.5513,punching
0.1942,0.4135,0.7486,-1.1214,-1.3098,0.9128,127.127,335.7449,18.8902,punching
1.1174,0.0277,1.0328,0.1816,0.572,-0.9069,128.0825,332.9968,14.3676,punching
0.5021,-0.0673,0.8312,0.549,0.8808,-1.1937,121.7406,340.7128,18.866,punching
-0.8101,-0.0965,0.9314,-0.527,-0.2661,2.2436,131.7015,346.0784,11.5961,punching
-0.8681,-0.178,0.823,-0.5997,0.5634,-0.7258,136.2935,352.2915,1.1457,punching
-0.3942,0.0435,0.956,0.3236,-0.8174,-0.0282,133.1666,349.2955,4.1419,punching
-0.0857,0.2394,0.8688,-1.0606,-0.8416,1.2845,138.212,338.9968,3.9305,punching
1.074,-0.2485,1.0299,1.1568,-1.9353,0.0344,141.0605,328.5997,2.0917,punching
0.6895,0.1187,0.7457,0.162,1.2839,-0.2393,134.7901,337.7366,8.7165,punching
-0.0807,0.0736,0.8927,-1.111,2.0026,0.9486,125.9644,351.1589,8.9533,punching
-0.8931,-0.0941,1.0167,-0.247,0.0344,0.2748,134.992,355.0817,2.0765,punching
-0.6433,-0.0024,0.7606,-0.3319,-0.4418,0.0201,128.8517,358.7743,2.2203,punching
0.6815,-0.1361,0.9882,-0.6184,-1.0557,0.1489,121.9382,355.1574,11.2061,punching
0.898,0.0097,1.1395,0.4293,-0.315,-0.2814,126.3656,346.3853,8.5214,punching
0.5632,-0.2866,0.9187,1.4842,0.1267,-1.6369,118.4676,348.7138,8.8289,punching
-0.7874,0.4907,0.6672,-1.1608,1.6752,2.4485,127.4908,3.2106,2.47,punching
-0.9377,-0.3191,0.7962,0.2048,-0.1385,-0.7044,127.6711,11.665,357.2459,punching
-0.5013,-0.0072,0.9604,0.465,-1.0569,-0.7622,121.5993,5.219,0.2297,punching
-0.0153,-0.0596,0.9887,0.2045,-0.5777,0.7592,134.0958,1.9345,352.6019,punching
0.9341,0.0612,0.9536,0.377,-0.4595,-0.1095,136.3071,354.0804,355.26,punching
0.849,0.0036,0.9029,-0.8047,1.1215,-0.7133,130.7672,353.1118,344.1365,punching
-0.314,0.2627,0.7935,-0.5139,1.0598,0.196,120.5996,359.6317,353.9038,punching
-1.0234,-0.2916,0.9097,-0.3936,0.1807,0.3166,124.4425,8.937,347.8767,punching
-0.6361,-0.2521,1.1364,0.5426,-1.0734,0.8524,128.629,9.2517,343.858,punching
-0.2769,0.2015,0.5434,-1.6458,0.1682,0.4806,132.4553,6.5794,342.5445,punching
1.027,-0.1061,1.3413,0.3492,0.32,0.0643,147.5407,353.2082,356.287,punching
0.3923,0.1719,0.9158,-0.3026,-0.2997,-1.1699,149.0869,352.1475,345.8353,punching
-0.1108,0.2365,0.9772,-0.1706,1.0888,-0.9949,126.8014,359.2438,354.7266,punching
-1.0537,-0.4521,0.6819,-1.2063,0.7168,-0.1061,136.0097,7.2204,347.6178,punching
-0.5541,-0.0087,0.63,-0.064,-0.6504,0.188,134.1878,1.012,350.5365,punching
-0.0425,0.0405,0.8498,0.5847,-2.0801,1.6987,130.1389,347.0837,11.5315,punching
1.1322,-0.4897,1.5872,1.3776,-1.3061,-1.1986,137.8927,340.3997,6.1762,punching
0.5123,-0.0205,0.7209,-0.739,0.5307,-0.1748,124.3991,346.0828,10.3124,punching
-0.0027,-0.2321,1.1295,0.3306,1.8068,-0.5426,127.5355,357.5226,6.1825,punching
-0.9829,-0.2436,0.7408,-0.1459,0.0356,-0.1211,127.6881,4.2884,5.4326,punching
-0.3996,0.2367,0.8707,-0.9727,-0.5325,0.1883,122.5246,359.1487,6.4267,punching
-0.0948,-0.7278,1.113,1.6229,-1.6739,0.0814,129.9926,357.3578,356.5218,punching
1.0723,0.1347,1.1066,-0.5273,-0.2081,-0.2948,134.2224,355.6988,349.4636,punching
0.6185,-0.4125,0.947,0.4986,0.6963,-0.9695,123.5914,357.4578,353.2014,punching
-0.4329,-0.2644,1.0669,0.7026,1.3334,-0.921,124.863,9.006,348.4723,punching
-0.8484,-0.3281,0.7165,-0.2754,-0.0148,-0.8309,119.5442,9.5825,348.5288,punching
-0.7037,-0.102,0.8027,-0.2964,-1.8131,1.7094,122.3552,5.5124,351.4862,punching
0.137,-0.0659,0.7075,0.06,-0.7903,0.3805,130.4654,352.9581,355.4972,punching
1.4527,-0.2644,1.3462,0.8043,-0.1739,-0.8565,136.1526,353.3259,343.326,punching
0.4204,0.1015,0.8476,-0.4925,0.6434,-0.0038,126.6563,359.4003,345.8973,punching
-0.2357,-0.4241,1.2036,0.1755,1.4889,-0.3388,127.9467,9.9926,338.4292,punching
-1.346,-0.1544,0.6161,0.016,-0.7316,0.3713,120.626,13.6945,339.6384,punching
-0.3004,0.185,0.8914,-0.787,-0.5994,0.4162,129.1555,7.0768,340.1504,punching
0.202,-0.5413,0.8025,-0.4342,0.3145,0.933,140.1894,11.8641,332.5311,punching
1.0549,-0.1778,1.2275,0.2371,-0.7548,-0.7396,139.9436,357.4039,341.0212,punching
0.6515,-0.0984,1.0001,0.644,-0.5664,-2.0587,128.9078,352.1753,351.0536,punching
-0.7953,-0.0765,0.8737,-0.1288,0.6987,0.2103,130.1606,4.7955,346.2499,punching
-1.07,-0.3363,0.7469,-0.0182,0.1102,-0.2341,129.3904,12.6494,342.5302,punching
-0.5702,-0.2212,1.0747,1.2851,-1.7936,-0.3101,125.3461,6.4858,344.1977,punching
-0.038,-0.26,0.9989,0.6128,-1.0761,0.7476,140.9834,2.4003,342.4561,punching
1.1237,0.1275,0.7745,-0.4464,0.834,0.0155,141.0976,1.3625,341.3712,punching
0.6473,-0.0767,0.927,0.1733,0.3768,-0.1519,134.76,357.2054,342.8247,punching
-0.4761,-0.0772,1.0408,0.1052,0.5671,-0.3245,132.689,3.9166,344.8277,punching
-1.0034,-0.1754,0.852,-0.2708,0.3508,-0.4903,130.3251,10.0573,342.5301,punching
-0.5598,0.034,0.9007,0.3615,-0.9256,0.1835,121.4093,5.0303,345.2545,punching
-0.098,-0.1018,0.782,-0.0448,-0.5196,-0.5364,135.3603,356.8142,342.9407,punching
1.156,0.1182,1.1078,0.6137,-0.1711,-0.3217,131.7988,351.8259,349.3636,punching
0.3964,0.0748,0.774,-0.5365,1.0335,-0.3908,126.3233,355.6018,348.5143,punching
-0.3638,0.0978,0.9665,-0.4592,1.2623,0.2913,121.5504,2.2653,348.0264,punching
-0.9725,-0.2084,0.8115,-0.1556,-0.3074,0.3915,121.8249,7.2624,345.3171,punching
-0.4843,0.0007,0.8593,-0.5145,-0.5044,-0.5138,126.8061,5.4363,343.8732,punching
0.1501,0.589,0.688,-1.2802,-0.3822,2.4055,122.2774,352.9766,358.0662,punching
1.2687,0.0481,1.053,-0.3004,0.138,-0.8229,122.753,345.9808,358.2885,punching
0.2732,-0.1935,1.0133,0.4623,0.0173,-0.8358,120.6271,351.312,0.4928,punching
-0.7057,-0.1122,0.9553,-0.0271,0.9122,0.0747,120.7031,8.0228,354.7297,punching
-1.0727,-0.2157,0.6726,0.0291,-0.2533,0.174,113.396,13.6041,357.0188,punching
-0.5105,0.0588,0.8992,-0.0991,-0.9118,-0.2044,119.8047,4.8818,357.0793,punching
0.2858,-0.1575,0.5027,0.0026,-0.1165,1.0301,128.5465,2.1422,355.3619,punching
0.8956,-0.0921,1.0179,0.3835,0.2592,-0.735,124.9265,355.4385,351.7982,punching
0.1952,0.0566,0.9463,-0.2335,0.5152,-0.7148,119.0949,355.5881,358.8543,punching
-0.6033,-0.0613,0.9219,-0.2305,0.7357,0.6505,121.8885,3.3849,356.921,punching
-0.8099,-0.1751,0.8902,0.6266,-0.2426,-0.362,123.1905,6.3809,355.6591,punching
-0.5342,-0.0825,0.9565,0.8025,-1.6928,-0.8947,126.1276,356.0702,354.687,punching
1.0413,0.1466,0.7557,-0.3847,-0.3504,1.0124,132.2087,342.6577,356.8775,punching
0.7761,-0.0946,1.0155,-0.4067,0.3878,-1.1317,135.0052,344.0993,350.2598,punching
0.186,0.0821,0.9251,0.2594,0.8331,-1.0658,126.8334,350.8891,359.461,punching
-1.2233,-0.1913,0.7092,-0.4702,0.4361,1.0597,124.3555,5.3436,359.653,punching
-0.562,-0.1462,0.7562,0.4192,-1.33,-0.6708,126.0456,358.2086,0.0274,punching
0.0849,0.0969,0.7945,0.7179,-0.9631,-0.8825,133.6052,342.785,0.1383,punching
0.8178,0.2731,1.1088,-0.5628,-0.7389,1.9266,136.2955,337.1563,3.3281,punching
1.074,-0.1078,0.8144,-1.0136,1.0185,-0.6522,145.3564,334.5993,347.3878,punching
0.0036,-0.228,0.9448,0.3557,1.269,-0.9705,143.8455,347.8308,345.8744,punching
-0.8758,-0.0687,0.7516,-0.2958,0.7632,0.3698,134.1374,357.6368,349.9244,punching
-0.5941,-0.0118,0.8766,0.2573,-0.8012,-0.2542,136.7519,354.3353,349.9549,punching
-0.2616,-0.2487,1.247,0.9797,-1.0807,-0.4656,133.4849,352.6431,346.9537,punching
0.7266,0.1967,0.6292,-1.1856,-0.2151,2.1098,142.0836,342.0642,344.964,punching
1.0859,-0.1288,0.997,0.0026,0.6129,-1.0997,144.3828,344.4632,336.4788,punching
