acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
0.0327,-0.3247,0.1881,1.2289,1.5423,-0.9173,140.858,47.7506,18.0283,uppercut
-0.1834,0.0328,0.5878,0.8367,0.2751,-0.8177,136.1323,53.312,15.9711,uppercut
-1.5637,0.7082,0.2807,-0.5307,-1.3245,-0.2118,128.5634,42.3897,31.6518,uppercut
-1.6958,-0.6554,1.1541,0.9164,1.2821,-0.3468,130.6598,50.4612,15.8128,uppercut
-1.4151,0.7043,0.4996,-2.2075,2.0701,-0.2127,145.1116,61.1981,48.8424,uppercut
-0.6684,-0.2769,0.3015,1.4888,-0.9375,0.8582,162.9307,59.1429,54.2602,uppercut
-0.0227,0.128,0.1306,-1.5533,-0.0652,-0.5697,153.3719,53.4868,43.7168,uppercut
-0.2259,-0.1462,0.6141,0.4812,-0.3321,-0.6864,145.5042,51.7788,25.4695,uppercut
-1.3845,0.2214,0.531,-0.4944,-1.7295,0.7448,141.6109,42.0629,33.1983,uppercut
-1.3813,-0.0106,0.8488,0.5881,-0.3129,-0.8181,130.6874,31.4913,20.4337,uppercut
-1.3638,0.212,0.6417,-0.1856,0.3557,0.5228,136.8269,41.3119,18.9135,uppercut
-0.952,0.0833,0.8483,-2.2735,-0.4561,-0.1501,131.9884,33.6386,3.2466,uppercut
0.2951,-0.2928,0.3531,0.7374,-1.9155,0.1034,134.0545,23.6064,3.7444,uppercut
0.2437,0.2952,0.7813,1.0417,1.5949,0.0314,134.6755,26.1361,30.4457,uppercut
-0.2217,-0.0849,0.2308,1.917,1.5271,-1.3107,136.2475,43.3453,36.8916,uppercut
-1.8841,-0.1421,-0.0055,0.9418,-3.0682,0.3301,121.2113,30.4321,21.2923,uppercut
-1.2132,-0.3703,1.113,0.7341,2.3753,0.6764,127.6995,42.1799,28.0639,uppercut
-0.7333,0.066,0.6139,-1.0759,2.6911,-1.2396,125.1252,60.2414,27.0987,uppercut
-0.4715,0.1012,0.0865,-1.8688,0.3805,1.2091,135.0606,66.3733,27.6461,uppercut
0.0022,0.1219,-0.0022,-1.1373,-0.4088,0.2681,142.5969,61.9369,22.5969,uppercut
-0.3261,0.1954,0.415,-0.0582,-1.3431,-0.494,128.7872,55.2011,18.1709,uppercut
