acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
-0.691633463,0.048558515,0.689418375,-0.033973679,-0.093004145,-0.005881711,315.8164386,83.27920564,147.7228259,up
-0.692620873,0.046373382,0.701603234,-0.028963193,-0.06660381,-0.001521512,290.8213784,85.75019733,122.5562699,up
0.072248884,0.02743556,0.999644458,0.072442114,0.185519591,-0.028569076,334.0517084,73.91334973,185.0438711,up
-0.000493671,0.044431042,0.996963799,0.034873907,0.349536926,-0.152269289,332.8285786,76.04356278,183.3668275,up
-0.083677284,0.047344554,0.977711737,0.041287992,0.369084626,-0.063999258,331.812856,77.43355409,181.8497332,up
-0.228322968,0.058027428,0.960652947,-0.028045217,0.950628281,0.078943208,325.5253817,70.4100091,174.5702642,up
-0.387038291,0.051229235,0.900947213,-0.02285286,0.515997708,-0.01024312,322.0189197,68.8172363,168.9794538,up
-0.515146017,0.056085087,0.823939025,-0.021020267,0.55356586,0.067336768,321.8913113,64.78836043,167.3889623,up
-0.590924561,0.05754184,0.782997966,-0.038254321,0.156117097,0.038310211,319.5750609,66.03392056,163.8742699,up
-0.633627057,0.057784636,0.748636723,0.010004032,0.29753238,0.008377814,319.0750809,66.98158198,162.206406,up
-0.69138664,0.05827022,0.696972966,0.018861581,0.211705834,-0.022165449,321.7538981,66.40036021,165.3799304,up
-0.687930942,0.062640481,0.704527617,-0.002813283,-0.001055544,-0.006600952,318.1683391,70.07022085,160.8699429,up
-0.130329221,0.110713415,1.001593947,-0.039159764,0.624775887,-0.060357094,357.2744489,335.2513594,179.7119623,up
-0.244614124,0.083277851,0.944325268,-0.032745682,0.418608874,-0.069214635,0.048792787,319.3052275,178.0400959,up
-0.32236734,0.091775589,0.924098432,-0.044962984,0.299795598,-0.032562725,3.541494066,305.9764378,175.0806022,up
-0.380620569,0.069924265,0.905090094,-0.101468019,0.370655954,0.03554875,7.533542414,293.4292471,170.1205462,up
-0.450968742,0.082063891,0.857325554,0.029562578,0.289716303,-0.012098739,18.63444311,282.8245997,158.8535754,up
-0.494411796,0.0883765,0.856838107,-0.059929181,0.384400427,-0.019123688,82.73727794,275.1844048,94.66416793,up
-0.568215668,0.076236866,0.792502105,0.010931186,0.383484125,-0.038976811,151.2713961,282.5350885,26.28832236,up
-0.682253778,0.086676955,0.705502391,0.024675652,0.575906634,0.104576528,166.0012591,296.145627,12.58977863,up
-0.737298131,0.090561636,0.63507396,-0.096581101,-0.182482526,0.036159616,167.3681712,301.0563007,10.36435188,up
-0.734336078,0.094446316,0.64945209,-0.043085087,-0.039780356,0.001394468,168.09769,307.115061,9.58012066,up
0.012849634,0.068710297,0.98063612,0.038159989,0.242439389,-0.054499701,173.1690372,15.54351443,21.32613699,up
-0.038259525,0.069438681,0.979417682,0.054347917,0.245188296,-0.040755235,173.3680416,17.49467408,20.67540097,up
