acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
-0.024522,-0.081618,0.983259,0.02128,-0.020251,-0.004205,rest
-0.02623,-0.080764,0.983076,0.033122,-0.02231,-0.004205,rest
-0.025681,-0.079483,0.983137,0.047709,-0.025657,-0.003861,rest
-0.024766,-0.079666,0.983259,0.033808,-0.025399,-0.005406,rest
-0.02562,-0.082106,0.982893,0.029604,-0.025828,-0.006607,rest
-0.023668,-0.081435,0.982893,0.033723,-0.02497,-0.00695,rest
-0.025864,-0.081191,0.982954,0.021452,-0.022224,-0.00429,rest
-0.024034,-0.08235,0.98332,0.01802,-0.022911,-0.006521,rest
-0.025437,-0.082106,0.983198,0.028145,-0.022568,-0.004891,rest
-0.025193,-0.08174,0.983381,0.025485,-0.043333,-0.005063,rest
-0.024766,-0.081862,0.983259,0.027544,-0.025228,-0.007036,rest
-0.024827,-0.081984,0.983686,0.030548,-0.024799,-0.004119,rest
-0.023912,-0.082472,0.983381,0.02394,-0.023769,-0.005749,rest
-0.023607,-0.082777,0.982954,0.002059,-0.023254,-0.006865,rest
-0.023973,-0.081984,0.982588,0.029346,-0.026858,-0.006264,rest
-0.025376,-0.084363,0.983991,0.021195,-0.023511,-0.004719,rest
-0.02623,-0.082899,0.983564,0.047709,-0.025571,-0.002746,rest
-0.025437,-0.08235,0.983564,0.044792,-0.027802,-0.00532,rest
-0.026413,-0.084973,0.982222,0.030719,-0.043419,-0.004376,rest
-0.025742,-0.083692,0.982344,0.041445,-0.026429,-0.006693,rest
-0.026535,-0.083448,0.982405,0.032435,-0.023082,-0.004376,rest
-0.024644,-0.083692,0.982039,0.025228,-0.000429,-0.007551,rest
-0.02623,-0.083997,0.981856,0.007723,-0.028317,-0.005406,rest
-0.025742,-0.082289,0.981002,0.020337,-0.019822,-0.007723,rest
-0.026901,-0.083326,0.981368,0.013214,-0.000601,-0.003347,rest
-0.020496,-0.080825,0.983503,0.026858,-0.025056,-0.005921,rest
-0.020557,-0.079605,0.98454,0.02703,-0.023597,-0.005492,rest
-0.020862,-0.080642,0.984235,0.019049,-0.023511,-0.005406,rest
-0.021594,-0.080337,0.984174,0.023082,-0.022396,-0.004462,rest
-0.020069,-0.0793,0.98637,-0.001287,-0.023082,-0.006607,rest
-0.020496,-0.079117,0.98515,0.02394,-0.024112,-0.001974,rest
-0.021472,-0.081496,0.984418,0.028746,-0.024627,-0.005234,rest
-0.019764,-0.083021,0.984723,0.024884,-0.024112,-0.010726,rest
-0.020801,-0.080093,0.984296,0.018191,-0.022568,-0.003776,rest
-0.020923,-0.081252,0.984601,0.017505,-0.023168,-0.007465,rest
-0.022936,-0.086559,0.979111,0.0133,-0.025056,-0.007551,rest
-0.0244,-0.085095,0.97905,0.051485,-0.031063,-0.00369,rest
-0.024156,-0.087413,0.980087,0.011241,-0.021109,-0.005234,rest
-0.024583,-0.087657,0.980148,0.022053,-0.022911,-0.006436,rest
-0.023119,-0.086925,0.980697,0.025914,-0.023168,-0.007208,rest
-0.023912,-0.08723,0.981124,0.019564,-0.019993,-0.007723,rest
-0.023485,-0.085705,0.981795,0.039558,-0.022997,-0.004891,rest
-0.023973,-0.085583,0.981673,0.037069,-0.025399,-0.005921,rest
-0.022448,-0.087169,0.982466,0.019135,-0.025056,-0.006264,rest
-0.024522,-0.086803,0.982283,0.021023,-0.02394,-0.00695,rest
-0.02196,-0.084302,0.981185,0.020422,-0.023855,-0.005921,rest
-0.022204,-0.084729,0.981063,0.029518,-0.024713,-0.007122,rest
-0.023668,-0.083387,0.980758,0.037498,-0.026086,-0.002403,rest
-0.021838,-0.084729,0.981673,0.013386,-0.001459,-0.005578,rest
-0.022448,-0.085766,0.981612,0.016733,-0.023683,-0.004977,rest
-0.022692,-0.084668,0.981734,0.025056,-0.024713,-0.00738,rest
-0.021777,-0.083875,0.981978,0.01862,-0.022911,-0.007551,rest
-0.022631,-0.085461,0.981673,0.014845,-0.024713,-0.006007,rest
-0.022997,-0.084851,0.981551,0.031492,-0.02231,-0.005234,rest
-0.023546,-0.0854,0.981795,0.020851,-0.02334,-0.00532,rest
-0.026352,-0.109373,0.981368,0.023511,-0.025142,-0.004548,rest
-0.026535,-0.108885,0.981307,0.022739,-0.043762,-0.006007,rest
-0.025803,-0.107421,0.981368,0.030634,-0.043505,-0.006607,rest
-0.02562,-0.106689,0.981917,0.026515,-0.022568,-0.00635,rest
-0.025986,-0.107604,0.98149,0.030033,-0.025228,-0.006779,rest
-0.026291,-0.106445,0.981978,0.023168,-0.02068,-0.006178,rest
-0.026413,-0.10431,0.982344,0.038871,-0.024026,-0.004119,rest
-0.024827,-0.105469,0.98271,0.00532,-0.019307,-0.005234,rest
-0.022997,-0.105835,0.983198,0.005406,-0.019221,-0.008924,rest
-0.024766,-0.105103,0.98271,0.021795,-0.025571,-0.004462,rest
-0.024217,-0.104188,0.98088,0.034667,-0.024112,-0.00532,rest
-0.0244,-0.103151,0.980941,0.049426,-0.024284,-0.005835,rest
-0.024949,-0.103334,0.98088,0.036125,-0.024713,-0.003776,rest
-0.024095,-0.104554,0.981185,0.023769,-0.02068,-0.004634,rest
-0.02379,-0.104066,0.981612,0.030462,-0.022997,-0.00635,rest
-0.023424,-0.103822,0.981856,0.033808,-0.025914,-0.005578,rest
-0.023912,-0.103639,0.982039,0.036039,-0.043591,-0.004977,rest
-0.02257,-0.1037,0.982344,0.036983,-0.02969,-0.008238,rest
-0.023668,-0.10431,0.982344,0.030119,-0.025914,-0.007809,rest
-0.022997,-0.104859,0.982649,0.031063,-0.026772,-0.007208,rest
-0.023912,-0.106872,0.980636,0.026772,-0.024541,-0.00738,rest
-0.023363,-0.105286,0.981124,0.022482,-0.000772,-0.006007,rest
-0.022875,-0.105103,0.981063,0.014587,-0.023254,-0.008409,rest
-0.023851,-0.104554,0.980636,0.027459,-0.025742,-0.002746,rest
-0.024522,-0.105896,0.981429,0.012957,-0.043848,-0.003175,rest
-0.023973,-0.10675,0.980758,0.032779,-0.024112,-0.003861,rest
-0.02379,-0.107848,0.981002,0.029775,-0.026343,-0.006178,rest
-0.024217,-0.108153,0.98088,0.025056,-0.00163,-0.006264,rest
-0.024461,-0.108336,0.979904,0.016561,-0.021109,-0.005234,rest
-0.025254,-0.109068,0.981551,0.024627,-0.028145,-0.003261,rest
-0.022753,-0.108214,0.981856,0.017848,-0.023769,-0.00798,rest
-0.022814,-0.108092,0.982405,0.01802,-0.026944,-0.006865,rest
-0.024156,-0.107116,0.982466,0.03235,-0.026601,-0.005148,rest
-0.023119,-0.107543,0.982161,0.042218,-0.029003,-0.008238,rest
-0.023973,-0.108031,0.97844,0.024627,-0.001545,-0.009525,rest
-0.02318,-0.106384,0.980941,0.019993,-0.025399,-0.008066,rest
-0.021655,-0.105774,0.983869,0.000172,-0.029861,-0.007465,rest
-0.018361,-0.11102,0.981734,0.09396,-0.022911,-0.013043,rest
-0.023912,-0.106872,0.981063,0.045478,-0.025142,-0.005578,rest
-0.025193,-0.108336,0.980209,0.033208,-0.02231,-0.004548,rest
-0.024339,-0.106323,0.980575,0.019135,-0.02763,-0.008066,rest
-0.02318,-0.10797,0.980941,-0.021624,-0.043762,-0.005921,rest
-0.023912,-0.108641,0.980941,0.02969,-0.026343,-0.004891,rest
-0.022021,-0.106933,0.979416,0.06161,-0.024799,-0.006521,rest
-0.022082,-0.106933,0.981795,0.024713,-0.025742,-0.006436,rest
-0.024461,-0.109434,0.981063,-0.005234,-0.043591,-0.006092,rest
-0.023729,-0.108153,0.980819,0.027716,-0.000429,-0.005749,rest
-0.022204,-0.107665,0.981795,0.053287,-0.027888,-0.007036,rest
-0.02318,-0.108519,0.981734,0.033465,-0.025742,-0.005492,rest
-0.024583,-0.108763,0.981673,0.037927,-0.025571,-0.003947,rest
-0.024278,-0.109983,0.980026,0.008667,-0.02334,-0.004376,rest
-0.022631,-0.110532,0.979477,-0.015102,-0.022739,-0.007809,rest
-0.019398,-0.10797,0.98088,-0.019993,-0.021452,-0.012356,rest
-0.024461,-0.105896,0.979538,0.035868,-0.025571,-0.00532,rest
-0.022692,-0.103883,0.980575,0.082033,-0.025399,0.002917,rest
-0.024156,-0.108824,0.980941,-0.023082,-0.026858,-0.007122,rest
-0.02196,-0.110715,0.978989,0.031921,-0.026,-0.001287,rest
-0.01647,-0.120841,0.975878,0.074138,-0.027373,-0.026858,rest
-0.026474,-0.106445,0.978684,0.135062,-0.032607,-0.007465,rest
-0.023119,-0.117059,0.978562,0.005406,-0.018706,-0.017591,rest
-0.027999,-0.109556,0.979721,0.011927,-0.022568,-0.006092,rest
-0.026474,-0.102114,0.980697,-0.052,-0.01433,0.019135,rest
-0.021411,-0.110776,0.980209,-0.02763,-0.024284,-0.024884,rest
-0.019642,-0.103212,0.978989,0.133346,-0.034152,-0.018964,rest
-0.02379,-0.095038,0.980148,0.070534,-0.032092,-0.010383,rest
-0.024949,-0.105774,0.981063,-0.027888,-0.019908,-0.006264,rest
-0.022753,-0.099247,0.981002,0.080145,-0.032435,-0.002231,rest
-0.020801,-0.099979,0.980392,0.057234,-0.032865,-0.002145,rest
-0.027145,-0.105957,0.991982,-0.014587,-0.016218,0.004119,rest
-0.024278,-0.110044,0.979721,-0.031749,-0.020851,-0.019736,rest
-0.024949,-0.10431,0.982222,0.024541,-0.021538,-0.00429,rest
-0.024095,-0.105347,0.982222,0.020851,-0.042818,-0.005749,rest
-0.025071,-0.10553,0.981673,0.023511,-0.026,-0.006178,rest
-0.024705,-0.105164,0.981673,0.035096,-0.025828,-0.004719,rest
-0.026291,-0.10614,0.981856,0.023254,-0.025142,-0.006264,rest
