acc_x,acc_y,acc_z,gy_x,gy_y,gy_z,pitch,roll,yaw,direction
0.149831578,0.115812063,0.985753715,-0.122683898,0.126725942,-0.939869881,299.810324,356.0292465,326.0743377,left
0.144497767,0.024279257,0.969182372,-0.027694358,-0.006442677,-0.434378892,287.9409032,349.8843703,327.5045008,left
0.148861781,0.002913511,0.947493374,0.067600623,0.055865578,-0.466143906,275.4037631,345.7842735,331.0334068,left
0.169227257,0.070652634,0.959190845,0.011706449,0.101375043,-0.773409069,263.0762416,342.7232038,335.0741706,left
0.125586987,0.068224713,0.962115169,-0.233250514,-0.038513105,-0.850988984,249.343272,338.7066411,338.2409742,left
0.102312177,0.025250427,0.992333591,-0.057932187,-0.012245897,-0.758137465,234.9712152,335.0990171,340.8266447,left
0.116616488,-0.062959962,0.999400795,-0.154448897,-0.113344088,-0.436822355,224.870308,332.308306,342.9193156,left
0.143285528,-0.112411268,0.966257989,-0.154143468,0.106567398,-0.142996177,218.1848369,332.139894,342.3440805,left
0.131648123,-0.10034997,0.934090078,-0.114953279,0.007805377,-0.123038352,212.9335689,332.285652,341.0802633,left
0.153468266,-0.179230839,0.97722435,-0.079396039,-0.025866237,0.02423979,209.0482431,332.2996538,341.3331271,left
0.204139471,-0.177059814,0.927997649,0.242224514,0.091419891,-0.619612157,103.8953803,13.59716323,28.37208501,left
0.197108522,-0.104450814,0.990384042,0.112721086,0.358368009,-0.649239123,101.4468326,18.82710567,28.84547688,left
0.143043086,-0.066095896,0.978930235,-0.050685372,0.16289112,-0.536839902,98.44590707,21.74556013,26.91388573,left
0.130678341,-0.070196733,0.979661286,0.016815238,0.109745845,-0.479418606,96.89496236,22.74711346,24.03655243,left
0.12316253,-0.03111814,0.984291553,0.124022081,0.199848473,-0.441239506,97.15110811,22.89333756,23.44965305,left
0.129466116,-0.017850716,0.990384042,0.174113035,0.169916078,-0.671841145,95.82992413,23.08739519,22.36237744,left
0.069581978,0.022336917,0.977955461,-0.076647148,0.145176038,-0.414666891,94.49417136,25.74350378,19.57059055,left
0.087280527,0.016509894,0.984779,-0.119407713,0.148535788,-0.482472926,93.19948851,26.35847523,16.88025587,left
0.080734491,0.023308087,0.961627781,0.073625706,0.078591719,-0.894196093,89.45855292,27.34342266,14.21085573,left
0.021577686,-0.00410084,0.947493374,-0.021363841,-0.098253757,-0.154743731,90.43953201,25.16926246,9.59809601,left
0.20729126,0.135721043,0.980879843,-0.084893823,0.07675913,-0.341668487,34.40753557,37.55679577,353.906845,left
0.12801145,0.092018381,0.975031078,-0.130097851,0.070039608,-0.46475783,37.17828035,36.85379514,352.9026066,left
0.169469699,0.075022906,0.954804242,-0.126738101,0.05721144,-0.601286232,37.89930244,36.15549709,351.565104,left
0.156862512,0.052443195,0.968694925,-0.146591216,0.094474219,-0.51423794,39.54318212,35.27116176,349.8529753,left
0.149104238,0.037147261,0.975031078,-0.087337285,0.126544639,-0.558220208,42.45793803,34.33409396,349.305178,left
0.140133739,0.023065295,0.976005912,-0.073898256,0.030333368,-0.644657671,44.55760648,33.05183181,348.8079743,left
0.128253892,0.02840673,0.962358892,-0.309081376,-0.000209894,-0.561274529,47.13963314,31.34746738,346.7748166,left
0.118313611,-0.037148785,0.985753715,-0.232723221,-0.020063017,-0.465979546,49.8993096,29.34929213,344.9442652,left
0.163408548,-0.033771627,0.981854618,-0.140482575,0.081340611,-0.580822229,51.36309086,27.59323512,343.7910032,left
0.107403539,-0.054758281,0.961384058,-0.128570691,0.035831153,-0.33739242,54.16608097,25.58033739,343.5403745,left
0.235414982,0.159271926,0.991846144,-0.260458827,0.102162331,-0.179293126,43.69998744,28.82940886,9.330879373,left
0.163166106,-0.036907561,0.992577255,0.021760914,0.101246029,-0.375380874,47.67471699,28.60867252,8.826122417,left
0.17868264,0.006312607,0.946274877,-0.130039096,0.051460512,-0.584296823,50.03738871,28.4373099,7.80979966,left
0.158317178,-0.056688085,0.980148733,-0.024970276,0.084141806,-0.736402273,50.86022501,27.98662499,6.177582524,left
0.17019704,-0.039319821,0.980392396,-0.021610517,0.02305528,-0.533595026,49.70380227,26.68203837,3.517783278,left
0.171894163,0.004855852,0.975274801,-0.086667664,-0.01084774,-0.515269041,49.27851713,25.43724322,3.294684113,left
0.159286976,-0.053310923,1.010367155,0.070324704,0.074367963,-0.479533404,49.842339,25.51221992,2.821100354,left
0.139406398,-0.027982203,0.953585804,-0.232664466,0.115906797,-0.324679047,50.67046187,26.06466782,358.316426,left
0.102069736,-0.042214531,0.974299967,-0.271454394,-0.046583362,-0.296273828,53.88374144,24.21228295,356.4724854,left
0.13770929,-0.109999008,0.978686571,-0.145779058,0.012648232,-0.102937564,58.75351264,22.72495291,355.894927,left
0.201472551,0.086919747,0.93896395,-0.137837797,-0.005677726,-0.808181524,327.4113882,333.9489191,316.1057415,left
