acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,direction
0.711687,-0.05368,0.662887,0.030719,-0.018792,0.002488,up
0.711626,-0.052216,0.667584,0.022911,-0.010983,-0.006607,up
0.709369,-0.052643,0.655384,0.02334,-0.041274,0.002832,up
0.710406,-0.05246,0.667218,0.028145,-0.043076,-0.002059,up
0.711992,-0.054839,0.661179,0.007036,-0.004891,0.005578,up
0.713761,-0.048922,0.652944,0.016561,-0.039643,-0.002145,up
0.714493,-0.048373,0.664046,0.030033,-0.033723,-0.002145,up
0.711931,-0.046116,0.664412,0.025228,-0.008066,-0.008667,up
0.711626,-0.047031,0.656543,0.031148,-0.033465,-0.005063,up
0.615612,-0.029951,0.753716,0.024198,-0.071049,-0.000429,up
0.606401,-0.028304,0.758596,0.028574,-0.045993,-0.008667,up
0.602192,-0.028975,0.76311,0.018363,-0.047795,0.002574,up
0.598044,-0.030073,0.764086,0.046079,-0.078514,0.009267,up
0.592432,-0.027084,0.771833,0.02969,-0.035525,-0.003261,up
0.589138,-0.028304,0.77287,0.025313,-0.028145,-0.005578,up
0.586027,-0.028243,0.779824,0.003518,-0.031577,-0.013729,up
0.585844,-0.024949,0.774578,-0.011241,-0.027716,-0.016818,up
0.584258,-0.025132,0.777079,0.030719,-0.05732,-0.006693,up
0.580476,-0.022204,0.783423,0.016904,0.018363,-0.014502,up
0.575047,-0.024095,0.78751,0.025056,-0.022997,-0.000944,up
0.572912,-0.023668,0.787388,0.026944,-0.020165,-0.004719,up
0.574498,-0.023668,0.786473,0.020422,-0.022568,-0.009353,up
0.571753,-0.02318,0.786534,0.019564,-0.034752,-0.006865,up
0.571326,-0.021899,0.789462,0.025914,-0.031063,-0.010898,up
0.570472,-0.022143,0.790194,0.030204,-0.023426,-0.004033,up
0.569923,-0.020191,0.78934,0.000944,-0.016647,-0.007208,up
0.572241,-0.022021,0.78446,0.034409,-0.022224,-0.004805,up
0.570289,-0.021289,0.786351,0.030634,-0.032435,-0.001201,up
0.568642,-0.022082,0.78995,0.031234,-0.041874,-0.001888,up
0.490501,-0.015494,0.843874,0.031921,-0.041703,-0.004205,up
0.489769,-0.016104,0.849486,0.038528,-0.02497,-0.009439,up
0.487634,-0.01891,0.840519,0.016818,-0.029775,-0.003518,up
0.49166,-0.019093,0.845704,0.036468,-0.02334,-0.005663,up
0.485255,-0.016958,0.838811,0.027459,-0.039643,-0.004977,up
0.487146,-0.018178,0.849913,0.034752,-0.009353,-0.003003,up
0.485438,-0.019886,0.839177,0.019993,-0.022396,-0.002488,up
0.490013,-0.018483,0.848144,0.026686,-0.012785,-0.007208,up
0.488305,-0.018178,0.839055,0.024627,-0.02231,-0.000429,up
